X,Y,Z,Label
22,4,0,pothole
13,-3,-1,pothole
-6,6,-4,pothole
-1,10,-1,pothole
8,-13,1,pothole
5,-4,-1,pothole
0,1,-1,pothole
3,8,-2,pothole
4,-2,-1,pothole
7,2,1,pothole
-5,-4,0,pothole
-2,-10,0,pothole
10,1,0,pothole
23,9,-3,pothole
12,27,-4,pothole
3,17,-1,pothole
5,-5,1,pothole
10,-4,0,pothole
7,-6,0,pothole
18,-5,-1,pothole
11,1,-1,pothole
-2,5,-2,pothole
-6,16,-2,pothole
11,9,0,pothole
14,2,2,pothole
7,-5,2,pothole
3,-4,2,pothole
-5,-5,0,pothole
3,9,1,pothole
-4,16,-2,pothole
15,11,2,pothole
4,0,3,pothole
7,-4,2,pothole
6,8,-1,pothole
3,15,0,pothole
7,7,2,pothole
9,-4,4,pothole
7,-1,3,pothole
8,6,2,pothole
16,-5,4,pothole
23,-12,5,pothole
2,-4,0,pothole
3,12,0,pothole
9,20,-2,pothole
3,12,0,pothole
-1,6,1,pothole
11,-8,4,pothole
12,-6,2,pothole
6,-6,1,pothole
14,-7,3,pothole
13,5,-1,pothole
14,8,1,pothole
8,13,-1,pothole
10,12,-1,pothole
0,10,-1,pothole
0,-8,1,pothole
10,-10,2,pothole
12,-6,0,smooth
5,-4,-1,smooth
6,-1,0,smooth
10,-4,-2,smooth
8,0,-2,smooth
3,6,-3,smooth
-3,0,-3,smooth
7,5,-2,smooth
3,10,-5,smooth
8,-1,-3,pothole
12,-1,-1,pothole
16,-10,-2,pothole
9,-4,-2,pothole
-5,8,-5,smooth
12,3,-2,smooth
12,7,-3,smooth
17,1,-3,smooth
19,-5,-1,pothole
2,9,-4,pothole
-5,14,-3,pothole
2,3,0,pothole
7,-4,1,pothole
15,-8,1,pothole
22,1,-2,pothole
3,7,-2,pothole
2,3,1,pothole
0,0,-1,pothole
2,-3,1,pothole
4,-2,1,pothole
1,-1,0,pothole
5,3,-1,pothole
7,8,-1,pothole
1,3,-1,pothole
2,-2,1,pothole
5,4,0,pothole
13,3,-1,pothole
10,3,1,smooth
5,0,1,smooth
9,-9,2,smooth
18,-7,1,smooth
10,1,0,pothole
5,5,0,pothole
-8,5,0,pothole
8,1,2,pothole
8,4,2,smooth
13,-1,1,smooth
12,2,1,smooth
10,-1,2,smooth
-6,-2,2,smooth
12,-2,2,smooth
12,3,1,pothole
8,5,0,pothole
16,8,2,pothole
12,0,1,pothole
-6,-7,0,pothole
8,-9,1,pothole
12,-3,-1,pothole
8,9,-2,pothole
10,3,-2,pothole
10,3,-2,smooth
16,-3,-1,smooth
13,-3,-1,smooth
11,-5,-1,smooth
13,-7,-2,smooth
3,-3,-3,smooth
11,-6,-3,smooth
4,-10,-4,smooth
1,-3,-2,smooth
11,4,-4,smooth
2,3,-3,smooth
1,-1,-3,smooth
5,1,-4,smooth
9,3,-3,smooth
22,-14,-1,pothole
23,-8,-3,pothole
7,-4,-4,pothole
0,2,-4,pothole
8,1,-5,smooth
10,-3,-3,smooth
14,-4,-4,smooth
11,-8,-4,smooth
14,2,-5,smooth
16,-4,-5,smooth
5,2,-4,smooth
1,-3,-4,smooth
10,-6,-3,smooth
11,-2,-2,smooth
9,-4,-2,smooth
11,-8,-1,smooth
5,-6,-1,smooth
6,4,-3,smooth
6,1,1,smooth
8,1,0,smooth
12,-9,-1,smooth
10,8,-1,smooth
3,-2,1,pothole
4,5,1,pothole
2,1,0,pothole
-2,5,2,pothole
8,5,1,pothole
-1,1,1,pothole
4,3,2,pothole
0,0,1,pothole
13,-1,2,pothole
-3,1,1,pothole
3,6,1,pothole
7,-8,4,pothole
12,3,3,pothole
13,5,-1,pothole
13,-6,2,pothole
11,1,6,pothole
7,-7,1,pothole
5,2,0,pothole
12,10,1,pothole
8,5,1,pothole
15,8,1,pothole
15,5,2,pothole
8,2,2,pothole
1,6,2,pothole
8,-2,2,pothole
20,-1,3,pothole
20,-5,3,pothole
17,-4,2,pothole
-11,4,1,pothole
8,-7,0,pothole
13,-2,2,pothole
11,9,-2,pothole
8,10,-1,pothole
1,5,1,pothole
-3,3,-1,pothole
18,5,1,pothole
11,2,1,pothole
17,3,-1,pothole
11,-1,0,pothole
6,4,-1,pothole
11,4,-1,pothole
20,-11,2,pothole
11,-9,-1,pothole
6,-3,-3,pothole
13,12,-3,pothole
14,-2,-2,pothole
14,-9,-2,pothole
4,-1,-5,pothole
14,4,-4,pothole
13,13,-4,pothole
10,10,-3,pothole
17,-1,1,pothole
10,-8,-1,pothole
0,-4,-3,smooth
10,0,-3,smooth
5,2,-2,smooth
10,-2,-1,smooth
6,-3,-1,smooth
6,3,-3,smooth
6,13,-4,smooth
18,12,-1,smooth
5,2,0,smooth
9,-6,-1,smooth
-2,-2,-1,smooth
4,1,-1,smooth
13,0,0,smooth
20,5,0,smooth
11,4,-1,smooth
3,-5,0,smooth
5,-2,-1,smooth
5,4,-1,smooth
23,-4,0,smooth
17,5,0,smooth
13,1,0,smooth
4,-9,0,smooth
14,-5,-1,smooth
-7,17,-3,smooth
13,9,-2,smooth
-1,2,-1,smooth
17,-5,0,smooth
2,7,-3,smooth
23,5,-1,smooth
14,1,-1,smooth
7,-7,0,smooth
-1,1,-3,smooth
23,-3,-1,smooth
16,4,-2,smooth
17,5,-4,smooth
-2,0,-1,smooth
5,2,-3,smooth
10,8,-3,smooth
14,8,-1,smooth
6,-8,0,smooth
16,-10,1,smooth
18,-7,0,smooth
13,4,-3,smooth
15,11,-3,pothole
1,11,0,pothole
7,2,1,pothole
13,-8,0,pothole
21,-14,1,pothole
13,1,-1,pothole
8,1,-1,pothole
-1,-5,-1,pothole
15,5,1,pothole
7,5,0,pothole
21,4,1,smooth
19,-1,1,smooth
7,-2,0,smooth
9,-8,1,smooth
19,2,-1,smooth
17,11,-2,smooth
13,10,-1,smooth
5,1,0,pothole
5,-5,2,pothole
15,-3,0,pothole
5,5,0,pothole
9,0,1,pothole
7,-7,1,pothole
5,2,1,pothole
0,1,0,pothole
11,5,0,smooth
6,8,-1,smooth
12,-2,0,smooth
-3,10,0,smooth
14,0,1,smooth
1,-7,2,smooth
8,-4,0,smooth
16,-5,0,smooth
8,8,-1,pothole
12,5,-1,pothole
-2,-1,1,pothole
13,3,0,pothole
11,1,-1,smooth
3,3,-1,smooth
14,-11,2,pothole
9,-3,0,smooth
19,1,0,smooth
14,9,0,pothole
5,0,0,pothole
8,3,-1,pothole
5,8,-1,pothole
22,4,0,pothole
10,2,0,pothole
-3,-5,0,pothole
-14,-3,-2,pothole
6,-3,0,pothole
17,-1,1,pothole
7,-8,0,smooth
4,1,-1,smooth
2,9,-2,smooth
11,7,0,smooth
0,4,0,smooth
6,-3,1,smooth
12,-7,1,smooth
5,-2,0,smooth
8,3,-1,smooth
16,0,0,smooth
14,2,-1,smooth
11,1,0,smooth
6,-2,0,smooth
5,2,0,smooth
7,1,-1,smooth
2,9,-2,smooth
13,4,0,smooth
10,-3,1,smooth
10,-3,1,smooth
13,-9,2,smooth
11,-3,0,pothole
13,-3,0,smooth
10,5,-2,smooth
3,5,-1,smooth
15,3,0,smooth
5,-3,-1,smooth
17,2,0,smooth
7,7,-3,smooth
3,12,-1,smooth
0,-2,1,pothole
-6,-14,-1,pothole
3,-8,0,pothole
11,-10,-1,pothole
5,10,-5,pothole
5,7,-3,pothole
-1,1,-2,pothole
-2,-4,-4,pothole
0,-4,-1,pothole
8,5,-2,pothole
8,6,-3,pothole
10,9,-1,pothole
8,-3,-2,pothole
25,-7,1,pothole
16,-8,-1,pothole
7,2,-4,pothole
13,2,-2,pothole
10,2,-1,pothole
5,1,-2,pothole
16,-2,-3,smooth
17,-7,1,smooth
9,4,-3,smooth
10,9,-4,smooth
20,-2,-1,smooth
12,-1,0,smooth
10,-3,-2,smooth
11,-4,-2,smooth
2,-10,-3,smooth
8,-3,-4,smooth
11,0,-2,smooth
0,3,-3,smooth
1,-7,-1,smooth
-4,-1,-3,smooth
6,-6,-4,smooth
1,2,-4,smooth
1,2,-2,smooth
-3,2,-2,smooth
2,-2,-1,smooth
9,-3,-1,smooth
-3,4,-3,smooth
11,-4,-2,smooth
1,-4,-2,smooth
19,12,-2,smooth
20,5,0,smooth
23,3,0,smooth
6,-8,-1,smooth
-11,-9,1,smooth
7,0,-1,smooth
7,4,3,smooth
15,-17,2,smooth
6,-2,0,smooth
-2,1,-1,smooth
13,-1,-1,smooth
3,3,-2,smooth
-5,-5,1,smooth
2,-12,1,smooth
3,-7,1,smooth
3,1,-3,smooth
9,3,-2,smooth
2,-5,-1,smooth
6,0,-1,smooth
4,4,-1,smooth
1,-4,-1,smooth
11,5,-1,smooth
9,3,-1,smooth
6,4,1,smooth
3,-4,-1,smooth
-1,1,-2,smooth
7,-3,1,smooth
-2,6,-2,smooth
5,8,-2,smooth
7,3,-2,smooth
5,11,-2,smooth
5,3,0,smooth
3,6,-1,smooth
11,0,1,smooth
8,-2,0,smooth
3,-9,0,smooth
5,-6,0,smooth
11,1,-2,smooth
10,8,-1,smooth
13,-2,-1,smooth
6,4,-2,smooth
11,5,0,smooth
7,1,-1,smooth
9,2,-2,smooth
10,9,-1,smooth
0,3,-2,smooth
12,-3,0,smooth
21,-8,1,smooth
24,-11,-1,smooth
-4,-7,-2,smooth
-6,3,-5,smooth
3,11,-4,smooth
9,2,-2,smooth
0,-13,-3,smooth
3,-9,-4,smooth
