X,Y,Z,Label
14,-3,0,smooth
9,-2,0,smooth
17,5,4,smooth
-7,10,-1,pothole
13,5,-1,smooth
13,8,2,pothole
6,1,-3,smooth
10,4,0,smooth
7,4,-1,smooth
8,-2,0,smooth
5,2,-1,smooth
-1,-8,0,pothole
3,1,-1,smooth
3,5,-1,pothole
8,-5,-1,smooth
11,-8,-1,smooth
0,4,1,pothole
10,-2,-6,smooth
6,-2,3,smooth
7,-8,-11,smooth
11,-13,-16,smooth
5,0,2,smooth
12,4,-1,smooth
3,-8,-2,pothole
23,12,0,pothole
12,1,-1,pothole
13,2,-3,pothole
14,1,-1,smooth
4,-3,4,pothole
12,0,1,pothole
15,2,1,pothole
-8,7,-2,pothole
10,-1,-2,pothole
12,0,-1,pothole
15,-8,0,smooth
5,8,-2,smooth
7,2,-1,smooth
12,-7,2,smooth
6,2,-1,smooth
10,-3,-1,smooth
12,0,0,smooth
17,3,-1,smooth
8,-4,-1,smooth
14,8,1,pothole
6,-9,-2,smooth
9,-4,-2,smooth
1,-5,-1,smooth
11,-9,-1,pothole
4,3,-1,smooth
19,-13,3,pothole
14,5,-4,pothole
11,4,-2,smooth
-8,0,-3,smooth
3,-2,-1,smooth
1,-2,-1,smooth
16,3,1,smooth
11,4,-3,pothole
10,1,-1,smooth
4,2,1,smooth
10,-3,1,smooth
9,-2,0,pothole
9,-8,-1,smooth
7,4,7,smooth
5,4,0,smooth
2,5,-3,smooth
3,-3,-1,smooth
5,0,-1,smooth
23,-2,-2,pothole
5,-2,-1,pothole
1,2,-1,smooth
15,11,2,pothole
12,1,0,smooth
7,3,-1,smooth
10,-6,3,pothole
6,14,0,smooth
12,-6,2,pothole
4,-7,1,smooth
7,4,-1,smooth
16,0,0,pothole
5,6,2,smooth
8,7,-2,smooth
15,1,1,smooth
5,7,-2,smooth
-1,-5,-3,pothole
-3,-12,-20,smooth
6,0,2,smooth
7,6,2,pothole
10,-1,2,smooth
4,-3,-1,smooth
-3,3,-2,pothole
22,14,2,smooth
0,-7,-1,smooth
8,-4,-1,smooth
3,-1,-1,smooth
2,0,-1,pothole
14,-8,-6,smooth
5,-5,0,smooth
-9,-4,3,pothole
-1,1,-1,smooth
10,3,-2,smooth
9,-10,0,smooth
4,3,-5,smooth
8,-6,2,pothole
11,-9,-6,smooth
9,-1,-2,smooth
11,-6,-4,pothole
14,4,0,pothole
13,-8,-1,pothole
11,2,-2,pothole
10,-3,1,smooth
24,-2,0,pothole
7,9,-1,smooth
7,5,-6,pothole
10,-1,0,smooth
12,-6,-1,pothole
17,0,-1,pothole
8,3,5,smooth
3,-2,-1,smooth
4,-3,0,smooth
4,3,-3,pothole
9,-5,0,smooth
14,-1,-4,smooth
18,-8,2,pothole
8,-3,-2,smooth
9,-3,0,pothole
-1,9,-1,pothole
8,0,-2,smooth
25,-10,-4,pothole
9,-5,0,pothole
8,-4,-3,smooth
17,-3,-2,smooth
11,0,-2,smooth
4,-1,-1,smooth
9,-2,-2,smooth
14,-6,0,smooth
19,-3,1,smooth
9,-5,-4,pothole
16,-11,-14,smooth
5,-5,-3,smooth
4,5,-3,smooth
7,0,2,pothole
7,-8,-1,pothole
15,0,-7,smooth
11,-4,0,smooth
2,-4,-3,smooth
1,-5,-3,smooth
10,-2,-3,smooth
10,-6,-1,pothole
9,-4,-2,pothole
4,2,-1,pothole
4,0,-1,smooth
17,1,5,smooth
-6,-3,-3,smooth
5,-3,0,smooth
-5,-1,-2,pothole
20,3,3,pothole
13,-5,0,smooth
3,0,4,smooth
4,-1,-1,pothole
15,-3,-9,smooth
5,8,-1,pothole
8,0,-1,pothole
13,-12,2,pothole
15,-10,-1,smooth
10,3,-2,smooth
9,-4,0,smooth
-3,2,-1,smooth
9,-2,-1,smooth
12,-22,1,pothole
9,-8,1,smooth
12,-1,-1,smooth
11,-8,-1,smooth
5,-1,-2,smooth
2,3,-2,smooth
9,3,-1,smooth
9,-8,1,pothole
11,1,0,smooth
5,4,-1,smooth
9,2,-1,pothole
3,2,1,smooth
15,4,1,smooth
11,2,-2,smooth
23,13,1,smooth
22,3,-1,pothole
10,7,-3,smooth
15,-1,0,smooth
6,-2,0,pothole
8,-8,-1,pothole
7,-2,-1,smooth
23,-8,-3,pothole
7,-4,2,pothole
6,-3,1,smooth
15,-5,0,smooth
-3,7,-4,smooth
8,11,-3,smooth
12,-3,-2,pothole
-1,-1,-6,pothole
5,-1,-2,smooth
11,-1,2,pothole
20,-11,2,pothole
1,7,-3,smooth
11,-1,-1,smooth
6,4,0,smooth
9,-4,-2,pothole
24,-1,0,smooth
5,-3,-1,smooth
8,-1,1,smooth
7,2,-1,smooth
-12,-8,-3,smooth
13,10,-1,smooth
5,-4,2,smooth
0,-9,0,smooth
12,-3,-1,smooth
16,4,0,smooth
17,-7,1,smooth
12,4,0,smooth
3,7,0,smooth
-3,-29,-9,pothole
10,8,-3,smooth
8,-14,0,smooth
13,11,-1,smooth
-5,9,-3,smooth
4,0,-4,pothole
27,-7,1,pothole
12,-5,-1,pothole
3,0,2,pothole
3,0,2,pothole
12,-7,-1,smooth
10,2,-1,smooth
6,3,-4,pothole
15,-8,-8,smooth
18,0,-4,pothole
10,-5,2,smooth
11,2,-1,smooth
11,0,3,smooth
9,1,2,smooth
1,-10,0,smooth
0,-3,-1,pothole
21,-1,0,smooth
10,0,-2,smooth
13,2,-5,pothole
14,-7,-1,smooth
7,-4,0,smooth
9,-3,0,smooth
4,2,-1,smooth
4,5,-1,pothole
16,0,-1,smooth
3,-4,1,smooth
11,-2,-3,smooth
3,9,-1,pothole
-1,-1,-3,pothole
9,12,-1,pothole
10,1,-2,smooth
1,3,-1,pothole
23,16,19,smooth
4,11,0,smooth
20,-1,3,pothole
12,-10,-6,smooth
12,10,-1,smooth
0,5,-2,pothole
2,-3,-2,smooth
2,1,-3,pothole
9,-9,1,pothole
9,6,0,smooth
7,-11,-3,pothole
6,7,1,pothole
11,4,-1,smooth
12,-4,-2,pothole
-3,-4,-2,smooth
7,6,-2,smooth
6,1,-1,smooth
10,9,-3,smooth
13,4,1,pothole
10,0,1,smooth
0,-10,-1,smooth
2,6,0,smooth
1,-8,0,pothole
11,9,-2,pothole
5,-5,0,smooth
11,-8,-5,smooth
12,3,1,pothole
7,-2,-3,smooth
13,4,2,smooth
11,2,2,smooth
17,-11,0,smooth
12,-3,0,smooth
6,-16,-12,smooth
11,-5,-1,smooth
13,5,-3,pothole
4,8,-5,pothole
15,-10,-2,pothole
-9,3,-2,smooth
10,1,0,smooth
5,-2,-1,smooth
8,-5,0,smooth
-10,-14,3,pothole
9,-4,-2,smooth
5,-1,-1,smooth
3,-2,-2,smooth
3,-6,0,smooth
4,1,-2,smooth
17,-10,-1,smooth
2,-3,0,pothole
9,8,1,pothole
-4,-1,-2,smooth
1,-4,-1,smooth
7,2,0,smooth
6,-2,0,smooth
13,7,-3,pothole
-9,0,-2,smooth
4,-2,-1,smooth
6,-4,0,smooth
5,-1,-1,smooth
6,-1,-1,pothole
18,0,1,pothole
1,3,-1,smooth
32,-13,1,pothole
-3,4,-7,pothole
7,-3,-1,smooth
13,6,0,smooth
-1,-5,0,pothole
9,6,-3,pothole
-11,-1,6,pothole
4,-7,-2,smooth
5,-1,1,pothole
7,-3,-2,smooth
-4,4,-1,smooth
14,-1,1,pothole
15,3,-1,smooth
3,-7,3,smooth
5,-2,-1,smooth
8,-11,-4,pothole
10,5,-2,smooth
6,-7,0,pothole
9,8,2,smooth
0,-2,-1,smooth
7,1,-3,pothole
0,1,-1,smooth
12,2,-1,smooth
8,-2,-2,pothole
5,5,-4,smooth
19,-4,1,pothole
2,-5,-2,smooth
6,-6,0,smooth
18,-1,0,smooth
0,-2,0,pothole
11,7,0,smooth
6,4,-1,pothole
6,0,-1,smooth
-5,10,-2,pothole
12,-2,-3,pothole
13,-5,-1,smooth
0,-2,0,pothole
10,-5,0,smooth
4,2,0,smooth
2,2,2,smooth
10,-7,2,smooth
14,-1,2,smooth
6,1,-1,smooth
6,9,-4,smooth
13,2,0,smooth
7,-4,-3,smooth
4,-3,0,smooth
19,-4,-1,pothole
13,-11,-1,smooth
5,-2,-2,pothole
9,1,2,smooth
2,1,-6,smooth
15,-21,2,pothole
17,-6,5,smooth
4,5,-1,smooth
8,7,0,smooth
14,-1,0,smooth
15,1,-1,smooth
7,-4,-1,pothole
13,5,-3,smooth
4,1,0,smooth
7,3,-1,pothole
15,3,2,smooth
15,9,-3,smooth
2,0,-2,pothole
8,1,-2,pothole
14,-15,2,pothole
0,9,-4,pothole
19,-9,1,pothole
8,6,-3,smooth
14,-2,0,smooth
2,-6,2,pothole
3,0,-4,pothole
17,-17,1,smooth
17,-3,2,smooth
10,7,0,smooth
9,0,-1,smooth
4,-17,4,smooth
7,0,-2,pothole
19,-3,-5,smooth
13,-3,-3,smooth
21,-4,-1,smooth
9,2,-1,pothole
10,1,-1,smooth
10,-7,-1,pothole
3,1,0,smooth
5,-1,0,smooth
11,-2,0,smooth
6,0,0,smooth
9,-3,0,smooth
8,7,1,smooth
7,-12,2,smooth
9,-6,5,pothole
9,9,-3,pothole
4,-3,0,smooth
1,0,-1,smooth
17,0,1,smooth
16,7,-2,smooth
7,5,0,smooth
3,0,-2,smooth
-2,-9,-3,pothole
9,7,-3,pothole
10,-1,2,smooth
11,7,0,smooth
10,8,-3,smooth
8,-5,-3,smooth
11,-4,-2,smooth
10,0,1,smooth
20,5,2,pothole
16,-4,0,pothole
18,7,5,smooth
8,-17,-13,smooth
16,-4,-9,smooth
11,-5,-1,smooth
1,-9,-1,smooth
15,-7,1,pothole
4,-5,2,pothole
9,1,-1,smooth
20,-1,-1,pothole
22,14,-1,smooth
9,-6,-1,smooth
9,3,-1,smooth
12,-1,-1,smooth
12,2,-1,smooth
11,1,-1,smooth
15,-1,0,smooth
8,5,0,pothole
8,4,-1,smooth
21,1,1,smooth
1,-4,-2,pothole
13,-4,1,pothole
14,-9,-2,pothole
16,4,3,smooth
6,-3,1,smooth
7,3,1,pothole
9,4,8,smooth
11,1,-3,pothole
10,0,-1,pothole
16,-2,-3,smooth
8,1,0,smooth
13,-4,-1,pothole
24,0,-1,smooth
10,12,-2,smooth
5,-2,-4,pothole
4,-4,-5,pothole
18,7,-3,pothole
13,-5,-1,pothole
0,-1,-1,smooth
-8,-10,-9,smooth
14,-2,0,smooth
11,-5,-1,pothole
7,0,-1,smooth
15,-13,0,smooth
17,3,-1,smooth
5,-1,6,smooth
2,-12,1,pothole
3,4,-2,smooth
7,-5,-1,smooth
4,1,4,smooth
6,1,-2,smooth
-3,0,0,smooth
-4,-7,-2,smooth
9,2,0,pothole
11,-2,-2,smooth
3,1,0,smooth
6,0,-1,smooth
4,-5,0,smooth
11,-1,-1,pothole
13,-1,3,smooth
15,-11,1,smooth
10,1,1,smooth
12,-1,-1,smooth
13,-3,-1,smooth
4,5,0,pothole
-1,4,-3,smooth
13,4,0,smooth
6,0,-4,pothole
11,-7,0,smooth
15,-1,1,smooth
5,-7,-3,smooth
7,2,-4,pothole
9,-11,-25,smooth
1,-16,5,pothole
20,2,2,smooth
12,5,0,pothole
9,3,0,pothole
16,0,-10,smooth
3,10,-2,pothole
6,-1,0,smooth
8,2,-1,pothole
10,1,-2,pothole
13,-1,-2,pothole
17,1,0,pothole
14,-2,-1,smooth
-1,-2,-3,smooth
15,8,-6,pothole
11,-3,0,pothole
23,-7,2,pothole
8,-6,-1,pothole
11,-2,2,pothole
6,3,0,pothole
10,5,2,smooth
11,4,2,smooth
12,3,0,smooth
2,7,7,smooth
10,-26,-18,smooth
9,-2,-2,pothole
6,1,-1,smooth
17,7,-1,smooth
2,-5,-2,pothole
3,1,0,smooth
14,2,-2,pothole
11,-4,1,pothole
1,1,0,pothole
18,-1,-2,pothole
5,-3,0,smooth
8,5,-1,smooth
1,2,-1,pothole
10,-1,2,smooth
-5,8,-5,smooth
11,-6,3,smooth
17,9,-3,smooth
12,12,-1,pothole
-18,9,-5,pothole
12,8,-1,pothole
13,-1,-1,smooth
17,0,1,smooth
18,-5,-2,smooth
-4,-5,1,pothole
4,0,-6,pothole
4,3,-3,smooth
11,1,0,smooth
13,-8,-16,smooth
7,-5,-6,smooth
8,9,0,smooth
13,-8,-3,smooth
6,-1,-1,smooth
10,-7,2,smooth
7,-2,4,smooth
2,2,-3,smooth
3,-5,1,smooth
5,0,-3,smooth
3,-1,-1,smooth
-11,0,-1,smooth
16,4,0,pothole
8,-6,2,smooth
14,-14,-26,smooth
2,1,-1,smooth
16,1,8,pothole
1,-13,-22,smooth
3,-3,-2,pothole
4,-2,1,pothole
9,2,-2,pothole
7,1,12,smooth
5,-4,1,smooth
-10,-5,-2,smooth
19,1,0,smooth
-3,-1,0,smooth
14,-7,0,smooth
14,-1,0,smooth
11,1,6,smooth
6,0,0,smooth
3,11,0,pothole
7,2,0,smooth
15,1,1,smooth
11,-1,0,smooth
12,10,-2,pothole
9,-5,-2,smooth
25,-2,5,smooth
26,-4,-2,smooth
10,13,-3,pothole
12,5,-1,smooth
12,3,0,smooth
13,7,-4,pothole
14,2,0,smooth
24,-6,-1,smooth
5,5,-1,smooth
6,-2,-2,smooth
9,-6,-1,smooth
11,-7,-2,pothole
6,4,3,smooth
-5,-2,3,smooth
7,1,0,smooth
11,-3,-2,smooth
7,-12,-9,smooth
9,-5,-1,smooth
10,1,-2,pothole
19,6,-1,smooth
12,5,-1,smooth
14,-13,0,pothole
23,-4,-2,pothole
9,-4,1,pothole
16,-1,-1,smooth
8,-3,0,pothole
14,-3,-1,smooth
8,5,-3,pothole
7,-5,2,pothole
-2,7,-8,pothole
7,14,-4,pothole
10,-7,-1,smooth
25,-1,1,smooth
17,9,2,smooth
11,-4,-2,smooth
8,-7,0,smooth
0,2,0,smooth
-4,0,-4,pothole
13,-3,2,smooth
3,-8,-2,smooth
0,-1,-2,pothole
10,-1,-1,smooth
11,7,0,smooth
5,2,-2,smooth
15,-2,-2,smooth
11,-8,2,pothole
1,7,0,pothole
8,4,2,smooth
0,1,-1,smooth
12,-3,5,smooth
10,-1,-2,smooth
5,-1,-2,smooth
31,5,0,smooth
9,-7,-1,pothole
12,-4,-1,smooth
20,-3,2,pothole
16,0,0,smooth
8,-1,2,smooth
15,11,0,pothole
3,1,-3,smooth
-9,-2,0,smooth
9,-1,2,smooth
5,-1,-5,smooth
2,2,2,smooth
-12,15,0,smooth
4,3,0,smooth
8,6,-1,pothole
25,8,-7,smooth
14,4,-1,pothole
5,2,-1,smooth
15,3,-6,smooth
7,0,0,pothole
9,2,-2,pothole
14,-6,-2,smooth
4,0,-1,smooth
23,0,2,smooth
9,-4,-1,smooth
4,-6,0,smooth
15,7,-1,smooth
13,-2,0,smooth
6,4,-4,pothole
6,4,2,smooth
6,-2,0,smooth
7,-9,0,smooth
12,-2,1,pothole
-7,-6,1,smooth
11,-5,-1,smooth
10,8,-2,smooth
12,-3,1,smooth
7,4,-1,smooth
15,-1,-1,smooth
22,3,1,smooth
21,-13,-1,pothole
7,-4,1,smooth
10,-3,0,smooth
14,-2,-2,smooth
10,3,0,smooth
7,13,3,smooth
4,3,-1,smooth
3,2,-13,smooth
9,-7,0,smooth
16,3,1,smooth
7,-2,0,pothole
11,-1,-2,smooth
8,0,0,smooth
14,5,0,pothole
-1,10,-3,smooth
18,4,0,smooth
12,0,0,smooth
18,-6,-3,pothole
20,1,3,smooth
12,-4,-1,smooth
1,-4,2,smooth
12,-23,2,pothole
11,-1,-1,smooth
3,2,-2,smooth
0,3,-1,smooth
6,-6,-1,smooth
8,14,-6,pothole
5,2,-1,smooth
0,3,-1,smooth
1,20,-4,pothole
12,2,0,pothole
10,-4,-1,smooth
15,2,1,smooth
1,7,0,smooth
10,-5,-3,pothole
6,-1,-1,smooth
-8,2,-2,smooth
11,1,-1,pothole
-1,1,0,smooth
6,-1,-2,smooth
18,1,0,smooth
6,-3,2,smooth
22,9,-1,pothole
-4,0,0,smooth
0,12,0,smooth
4,3,3,smooth
12,0,0,smooth
9,1,-1,smooth
2,0,-1,smooth
-1,-7,0,smooth
10,-1,0,smooth
5,-3,-4,pothole
14,-4,-1,pothole
-6,-14,-1,pothole
12,0,-1,smooth
10,-4,-2,pothole
10,-4,-1,smooth
3,-2,-2,smooth
15,3,0,smooth
-2,-1,-1,smooth
4,-5,0,smooth
1,12,0,pothole
14,1,-1,pothole
12,2,1,pothole
10,-3,-4,smooth
26,3,0,smooth
19,3,-4,smooth
5,-2,0,smooth
22,-4,0,smooth
3,-1,2,pothole
4,6,-1,smooth
4,10,1,smooth
11,-3,-6,smooth
14,8,-1,smooth
11,-9,-3,pothole
13,0,0,smooth
11,-4,0,smooth
0,-4,4,smooth
5,6,-5,smooth
4,-6,-1,smooth
7,2,-2,smooth
13,-3,0,pothole
26,3,-1,smooth
4,-1,0,pothole
9,-3,-3,smooth
-6,10,-1,pothole
9,0,-1,pothole
6,-17,3,smooth
6,6,-2,pothole
10,5,-5,smooth
0,7,-2,pothole
1,2,0,pothole
4,-5,-2,pothole
6,-2,-3,smooth
11,-5,0,smooth
11,3,-1,smooth
6,-13,-2,pothole
14,-7,-3,smooth
4,4,-1,smooth
10,0,-1,smooth
4,6,-2,pothole
-1,0,-2,smooth
23,-6,2,smooth
11,2,0,pothole
3,0,-3,smooth
6,-1,0,smooth
15,3,-1,pothole
5,-8,-1,pothole
8,-2,-2,smooth
12,8,0,smooth
10,6,-1,smooth
18,-3,-9,smooth
5,0,1,pothole
9,-5,0,pothole
9,-6,0,smooth
4,4,-2,pothole
10,0,-2,smooth
4,2,-4,smooth
2,-3,-1,smooth
3,-3,-1,smooth
10,1,-2,pothole
6,0,-2,pothole
-3,3,-1,pothole
15,-13,2,pothole
12,-6,0,smooth
2,2,0,smooth
11,-2,3,smooth
11,14,-1,pothole
10,0,-3,smooth
-4,4,1,pothole
7,-6,-1,pothole
12,-2,3,smooth
14,5,-1,pothole
15,-1,0,pothole
3,-4,0,pothole
-1,2,-1,smooth
0,-10,-1,smooth
12,3,2,smooth
12,-1,-1,smooth
-7,17,-3,smooth
5,7,-3,pothole
6,-5,1,smooth
7,6,0,pothole
5,0,0,smooth
10,-8,-1,smooth
-4,16,18,smooth
2,6,-2,smooth
15,2,-1,smooth
13,-3,0,smooth
6,-1,-1,pothole
4,-2,-3,pothole
12,-2,-1,pothole
12,-9,1,smooth
8,2,15,smooth
9,-1,0,smooth
4,5,0,smooth
5,3,-2,smooth
16,-4,2,smooth
11,-5,0,smooth
6,7,-5,pothole
11,-6,-1,smooth
8,0,0,smooth
4,1,-1,smooth
-5,10,-4,pothole
11,-5,-3,smooth
7,2,1,pothole
9,-4,0,smooth
12,-4,-4,smooth
9,2,-2,pothole
7,-1,-2,smooth
8,-10,0,smooth
-6,6,0,smooth
18,12,2,smooth
14,0,1,pothole
5,-9,1,smooth
14,-6,2,smooth
6,-2,-2,pothole
-12,-17,3,smooth
9,-4,-1,smooth
-1,-7,-2,smooth
7,-5,-3,pothole
4,5,-3,smooth
21,-1,-4,smooth
0,-4,1,pothole
20,-7,2,pothole
15,-5,1,smooth
12,-3,-1,pothole
2,-7,-1,smooth
7,0,-1,smooth
15,-7,1,smooth
18,-8,0,smooth
13,-4,0,smooth
8,14,-7,pothole
5,-1,1,pothole
8,3,2,smooth
7,1,1,pothole
12,1,2,pothole
8,-3,-3,pothole
6,0,-1,smooth
10,1,0,smooth
10,-3,-1,smooth
-5,0,-3,smooth
17,-2,-1,smooth
4,-1,-1,smooth
35,7,-2,pothole
10,3,0,pothole
10,5,-1,smooth
13,3,-1,pothole
8,-9,-5,smooth
10,0,-1,smooth
8,-5,-1,smooth
19,-1,1,smooth
0,12,-3,smooth
3,-3,0,smooth
-4,7,-3,pothole
7,-2,0,smooth
2,4,-3,smooth
0,2,-2,smooth
-9,-4,-5,smooth
0,6,-1,smooth
8,2,1,pothole
-4,1,-1,smooth
15,5,0,pothole
8,-4,-1,smooth
2,0,-1,smooth
17,10,-3,pothole
6,-2,-1,smooth
4,3,1,smooth
2,7,-1,smooth
10,4,-4,smooth
7,-10,2,smooth
7,8,-2,pothole
4,1,-1,smooth
3,6,-1,pothole
2,-1,-3,smooth
13,-4,1,smooth
6,-2,-1,smooth
14,-10,-1,smooth
7,4,-2,smooth
6,11,1,pothole
14,2,1,smooth
10,-3,-1,smooth
10,-3,-1,smooth
18,-8,-16,smooth
16,-3,-1,smooth
17,-5,-2,smooth
28,-19,5,pothole
8,-2,-1,smooth
11,-5,-1,smooth
6,-3,-3,smooth
12,-3,1,smooth
8,-2,0,smooth
14,9,2,smooth
9,-1,2,pothole
-3,-7,2,smooth
4,1,-1,pothole
4,-7,1,pothole
21,-5,-2,smooth
10,1,-1,smooth
4,8,-1,pothole
11,3,-1,smooth
7,-11,-4,pothole
22,2,0,smooth
1,12,11,smooth
13,-2,-1,smooth
4,-4,0,smooth
5,1,-1,smooth
6,4,-1,smooth
13,2,-4,pothole
8,7,-2,pothole
14,-1,2,pothole
12,-5,-1,pothole
8,-2,-1,smooth
7,-3,1,smooth
3,-1,-2,smooth
15,-3,-1,smooth
14,-7,-3,smooth
8,0,-1,smooth
8,5,-4,pothole
6,-1,4,pothole
3,-4,0,smooth
6,-2,0,pothole
18,1,0,pothole
8,1,-1,smooth
12,-3,2,pothole
13,8,-2,smooth
8,0,-1,smooth
8,5,-1,smooth
6,1,0,smooth
11,-3,-1,smooth
1,-14,-21,smooth
3,-4,2,pothole
7,-13,2,pothole
3,13,-3,smooth
14,7,-3,pothole
-1,2,-5,pothole
8,-5,-1,pothole
2,-6,-5,smooth
14,7,-1,smooth
11,3,-1,smooth
9,4,0,smooth
12,-5,-1,smooth
14,-3,-1,smooth
5,11,-1,smooth
11,-8,0,smooth
6,4,-1,pothole
28,-7,3,pothole
12,-7,2,smooth
14,-2,0,smooth
3,7,0,pothole
-3,0,-3,smooth
11,8,-1,smooth
6,-7,0,pothole
-4,7,-1,smooth
12,-7,-1,smooth
7,1,3,smooth
20,1,-9,smooth
4,3,-1,smooth
16,-5,-7,smooth
11,-1,-2,pothole
8,-1,-3,pothole
7,-2,2,pothole
8,-3,-2,pothole
6,-4,-2,smooth
2,-6,-1,smooth
12,0,-1,smooth
6,3,-3,pothole
1,9,-3,smooth
10,-6,-3,smooth
16,12,1,pothole
10,2,-2,smooth
4,2,-1,smooth
11,5,0,smooth
9,3,0,smooth
11,-6,-1,smooth
8,-3,-1,smooth
3,5,-1,smooth
4,1,-1,smooth
25,4,2,smooth
8,4,0,smooth
12,-6,-2,smooth
10,-13,-1,smooth
6,6,-3,pothole
3,4,1,pothole
14,-7,1,smooth
14,-3,-1,smooth
-2,-2,-2,pothole
8,3,-1,pothole
11,-5,0,smooth
9,0,-2,smooth
6,-3,1,smooth
15,-4,-1,smooth
5,10,-2,pothole
18,-6,-2,pothole
7,-2,-1,smooth
21,-8,-9,smooth
12,1,0,smooth
15,0,0,smooth
2,8,0,smooth
7,9,-4,pothole
12,0,-2,smooth
9,18,-2,pothole
8,4,1,smooth
5,3,-2,smooth
10,8,-3,pothole
23,-6,2,pothole
12,-7,0,smooth
0,2,-4,pothole
15,-15,1,pothole
5,-2,1,pothole
17,-6,-4,pothole
6,9,-1,smooth
1,5,-5,smooth
4,0,-1,smooth
8,-7,1,pothole
6,2,-2,smooth
23,-1,-1,smooth
1,2,-1,smooth
11,-6,-1,pothole
6,-6,-5,smooth
9,-5,-6,smooth
8,-4,-1,smooth
10,3,0,smooth
3,-13,0,smooth
21,14,-2,smooth
11,-4,-2,smooth
4,-1,-1,smooth
17,0,-2,smooth
15,1,-2,pothole
4,4,4,smooth
17,-1,1,smooth
1,2,-2,smooth
4,-3,-2,pothole
19,-14,-2,pothole
8,3,-1,smooth
0,12,-5,smooth
8,0,-1,smooth
9,-3,-3,smooth
10,6,-2,smooth
7,-3,-5,smooth
3,2,-1,smooth
16,-2,0,pothole
11,-6,-1,pothole
12,1,-1,pothole
11,-9,-3,pothole
5,-13,0,smooth
9,-5,-3,smooth
13,3,0,smooth
5,1,0,smooth
-1,-2,5,smooth
9,6,1,smooth
14,-5,-5,pothole
8,-4,-1,smooth
10,-5,-2,smooth
4,-5,1,smooth
-6,-10,-16,smooth
10,9,-1,smooth
3,9,0,smooth
7,-7,1,smooth
-3,-5,-2,smooth
14,2,-1,smooth
2,3,0,smooth
16,0,-1,smooth
15,-4,-2,pothole
0,1,-1,pothole
14,5,1,pothole
11,-1,4,pothole
11,-1,0,smooth
16,-5,0,smooth
18,-3,0,smooth
8,9,0,pothole
11,-2,1,smooth
11,1,16,smooth
5,-3,1,smooth
13,-11,-5,pothole
3,-12,-2,smooth
7,-5,0,smooth
13,-3,0,smooth
11,-6,-3,smooth
22,10,1,smooth
13,4,0,smooth
17,3,-3,pothole
4,6,-1,smooth
3,-4,0,smooth
8,3,1,smooth
4,-9,-2,smooth
2,0,-1,pothole
15,0,0,smooth
23,7,-3,smooth
7,-3,-1,smooth
9,1,2,pothole
18,5,-1,pothole
4,5,1,pothole
5,5,1,pothole
9,1,-3,smooth
7,-6,0,smooth
9,-9,-1,pothole
7,-10,-2,pothole
5,1,2,smooth
14,2,1,smooth
13,-18,-2,pothole
11,1,0,smooth
20,4,0,smooth
14,-2,-1,smooth
2,3,-4,smooth
14,-2,-1,pothole
9,1,0,smooth
-1,-1,0,smooth
7,12,2,pothole
-1,0,-1,smooth
8,-3,-1,smooth
7,2,0,smooth
3,-2,-1,smooth
15,3,3,smooth
8,7,1,pothole
6,-5,1,smooth
4,-2,-2,smooth
9,-10,-2,smooth
-1,-1,0,smooth
3,1,-2,smooth
10,-2,-2,pothole
5,2,0,smooth
11,5,-1,smooth
1,15,-2,smooth
4,-10,-4,smooth
19,-6,0,smooth
16,-4,1,smooth
10,5,0,pothole
11,-3,0,smooth
3,1,-3,pothole
10,-8,0,smooth
10,-5,-1,pothole
6,0,-3,smooth
4,2,-4,smooth
5,-1,-1,smooth
10,-7,-2,smooth
9,-7,-1,smooth
11,1,-5,pothole
1,-8,-2,pothole
8,4,-1,smooth
19,-2,-2,smooth
-3,3,2,smooth
-1,2,-1,smooth
7,-2,-1,smooth
2,-2,1,pothole
9,0,0,smooth
13,-4,0,smooth
12,-2,-1,smooth
8,1,-5,pothole
9,-6,-1,smooth
18,4,0,pothole
16,-6,-4,smooth
1,-12,1,pothole
-3,2,-1,smooth
15,-9,-1,smooth
15,-8,1,pothole
5,6,-5,pothole
11,-6,6,smooth
16,-5,-1,smooth
5,2,5,pothole
3,6,-4,smooth
-3,-2,1,smooth
-10,-1,-1,smooth
6,-3,0,pothole
17,-4,1,smooth
10,-4,0,smooth
4,3,-1,smooth
-2,-8,-5,smooth
8,5,1,pothole
12,-3,0,smooth
15,-3,0,smooth
10,7,-1,smooth
14,1,0,smooth
0,0,-1,pothole
11,5,-3,pothole
13,3,3,pothole
9,-3,0,smooth
7,-4,-1,smooth
15,-3,-3,smooth
4,6,-2,pothole
9,3,-2,smooth
1,-2,1,pothole
7,5,-1,pothole
14,1,-1,smooth
-6,-4,2,pothole
14,0,0,smooth
6,-8,-1,smooth
16,-1,0,smooth
-2,2,-2,smooth
-3,-1,-4,smooth
4,-3,1,smooth
4,1,-3,smooth
5,-4,-1,pothole
11,11,-1,smooth
10,-5,4,pothole
2,0,0,smooth
10,-6,0,smooth
12,-4,-1,smooth
3,3,1,smooth
17,-4,3,smooth
10,2,2,smooth
12,-8,1,smooth
9,1,-1,pothole
8,2,0,smooth
8,-3,-1,smooth
-3,10,0,smooth
7,1,-1,smooth
9,0,0,pothole
13,4,1,smooth
28,-5,3,smooth
3,-6,-5,smooth
1,3,1,smooth
12,-2,-1,smooth
7,-4,-1,smooth
9,-4,-1,pothole
13,12,2,smooth
12,-6,1,smooth
