X,Y,Z,Label
9,1,0,smooth
-3,-1,-1,smooth
-2,1,-1,smooth
-5,-1,-1,smooth
2,2,-1,pothole
7,-5,0,pothole
9,-5,0,pothole
8,1,-4,pothole
6,10,-1,pothole
5,6,0,pothole
11,0,1,pothole
11,-5,1,smooth
12,-7,-1,smooth
14,0,0,smooth
25,-7,2,smooth
14,0,-1,pothole
15,1,-1,smooth
8,3,2,smooth
5,8,0,smooth
6,5,-1,smooth
7,1,1,smooth
17,-3,2,smooth
19,0,1,smooth
12,2,2,smooth
7,2,2,smooth
25,-1,2,smooth
9,-1,2,smooth
14,4,2,pothole
8,1,2,pothole
18,3,3,pothole
4,-2,2,smooth
5,3,2,smooth
19,3,1,smooth
4,6,3,smooth
12,-1,2,smooth
8,-3,2,smooth
7,-2,2,smooth
10,-1,2,smooth
20,1,2,smooth
0,2,1,smooth
23,13,1,smooth
11,4,1,smooth
11,-3,2,smooth
21,1,1,smooth
10,6,0,smooth
-5,4,0,smooth
25,1,0,smooth
-1,0,1,smooth
11,5,0,smooth
11,-1,-1,smooth
15,-1,1,smooth
-3,8,-2,smooth
8,2,1,smooth
2,6,1,smooth
4,0,-1,smooth
1,-5,0,smooth
7,-5,-1,smooth
9,-1,-1,smooth
3,3,-1,smooth
13,14,0,smooth
-4,2,-2,smooth
13,-1,-1,smooth
26,-7,2,smooth
13,2,0,smooth
-5,4,-1,smooth
1,1,0,smooth
5,-4,-1,smooth
11,3,-3,smooth
15,-3,1,smooth
6,-1,1,smooth
5,-11,0,smooth
-2,-5,-1,smooth
5,-1,-1,smooth
5,-2,1,smooth
5,0,-1,smooth
8,0,-1,smooth
10,-2,0,smooth
4,-7,1,smooth
5,-3,-1,smooth
23,0,2,smooth
12,1,0,smooth
11,-1,-1,smooth
8,3,0,smooth
6,-3,0,smooth
13,-5,1,smooth
1,-4,0,smooth
6,-6,0,smooth
15,-2,0,smooth
1,-1,-1,smooth
1,1,-1,smooth
7,-3,0,smooth
7,-1,0,smooth
3,-7,-1,smooth
5,-1,0,smooth
14,-1,0,smooth
-1,-1,0,smooth
8,-3,-1,smooth
13,1,-1,smooth
10,0,-1,smooth
13,0,-1,smooth
14,-5,-1,smooth
6,-2,-1,smooth
9,-1,-2,smooth
17,-1,-2,smooth
10,-2,-3,smooth
19,10,-3,smooth
13,1,-2,smooth
9,-3,-3,smooth
4,-5,-2,smooth
12,-2,-3,smooth
4,3,-2,smooth
-4,-5,-2,smooth
2,-1,-3,smooth
5,-7,-3,smooth
19,-1,-2,smooth
11,-5,-2,smooth
12,-6,-2,smooth
10,-1,-1,smooth
5,-2,-1,smooth
8,-4,-1,smooth
12,-3,-2,smooth
3,-1,-2,smooth
13,2,-1,smooth
2,-6,-1,smooth
12,-5,-1,smooth
17,-5,0,smooth
13,2,-1,smooth
20,-3,-1,smooth
5,-3,-1,smooth
17,3,0,smooth
-1,-9,-1,smooth
17,-6,0,smooth
10,0,-1,smooth
6,-8,-1,smooth
16,-1,-2,smooth
11,-3,-1,smooth
10,-2,0,smooth
21,-4,-1,smooth
